"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"강원도교육청","강원도교육청","강원도 영월군","S100000429","상동고등학교","04","공립","N","","1","7","7","1","1","1","1","4","4","0","0","0","0","0","0","3","12","4","8","1.5"
"강원도교육청","강원도교육청","강원도 원주시","S100000430","상지여자고등학교","04","사립","N","","11","297","27","11","307","27.9","11","297","27","0","0","0","0","0","0","33","901","27.3","68","13.3"
"강원도교육청","강원도교육청","강원도 홍천군","S100000432","서석고등학교","04","공립","N","","1","15","15","1","18","18","1","19","19","0","0","0","0","0","0","3","52","17.3","9","5.8"
"강원도교육청","강원도교육청","강원도 영월군","S100000435","석정여자고등학교","04","사립","N","","5","69","13.8","6","101","16.8","6","89","14.8","0","0","0","0","0","0","17","259","15.2","36","7.2"
"강원도교육청","강원도교육청","강원도 춘천시","S100000436","성수고등학교","04","사립","N","","8","200","25","8","202","25.3","8","202","25.3","0","0","0","0","0","0","24","604","25.2","47","12.9"
"강원도교육청","강원도교육청","강원도 춘천시","S100000440","성수여자고등학교","04","사립","N","","6","159","26.5","6","144","24","7","168","24","0","0","0","0","0","0","19","471","24.8","40","11.8"
"강원도교육청","강원도교육청","강원도 속초시","S100000443","속초고등학교","04","공립","N","","9","225","25","10","243","24.3","10","241","24.1","0","0","0","0","0","0","29","709","24.4","59","12"
"강원도교육청","강원도교육청","강원도 속초시","S100000444","설악고등학교","04","공립","N","","9","189","21","10","242","24.2","10","246","24.6","1","7","7","0","0","0","30","684","22.8","63","10.9"
"강원도교육청","강원도교육청","강원도 속초시","S100000447","속초여자고등학교","04","공립","N","","9","229","25.4","10","239","23.9","10","234","23.4","0","0","0","0","0","0","29","702","24.2","59","11.9"
"강원도교육청","강원도교육청","강원도 인제군","S100000448","신남고등학교","04","공립","N","","1","22","22","1","10","10","1","18","18","0","0","0","0","0","0","3","50","16.7","8","6.3"
"강원도교육청","강원도교육청","강원도 철원군","S100000450","신철원고등학교","04","공립","N","","4","82","20.5","4","91","22.8","4","75","18.8","1","6","6","0","0","0","13","254","19.5","26","9.8"
"강원도교육청","강원도교육청","강원도 횡성군","S100000451","안흥고등학교","04","공립","N","","1","9","9","1","8","8","1","15","15","1","4","4","0","0","0","4","36","9","9","4"
"강원도교육청","강원도교육청","강원도 양구군","S100000453","양구여자고등학교","04","공립","N","","3","60","20","4","89","22.3","3","67","22.3","1","4","4","0","0","0","11","220","20","21","10.5"
"강원도교육청","강원도교육청","강원도 양구군","S100000454","양구고등학교","04","공립","N","","3","61","20.3","3","72","24","3","59","19.7","1","3","3","0","0","0","10","195","19.5","20","9.8"
"강원도교육청","강원도교육청","강원도 양양군","S100000456","양양고등학교","04","공립","N","","6","141","23.5","7","147","21","7","160","22.9","1","2","2","0","0","0","21","450","21.4","44","10.2"
"강원도교육청","강원도교육청","강원도 정선군","S100000458","여량고등학교","04","공립","N","","1","7","7","1","1","1","1","4","4","0","0","0","0","0","0","3","12","4","9","1.3"
"강원도교육청","강원도교육청","강원도 영월군","S100000460","영월고등학교","04","공립","N","","4","88","22","4","92","23","4","92","23","0","0","0","0","0","0","12","272","22.7","27","10.1"
"강원도교육청","강원도교육청","강원도 영월군","S100000461","한국소방마이스터고등학교","04","공립","N","","4","78","19.5","4","73","18.3","4","27","6.8","2","9","4.5","0","0","0","14","187","13.4","34","5.5"
"강원도교육청","강원도교육청","강원도 삼척시","S100000462","원덕고등학교","04","공립","N","","1","9","9","1","12","12","1","11","11","0","0","0","0","0","0","3","32","10.7","8","4"
"강원도교육청","강원도교육청","강원도 원주시","S100000466","원주고등학교","04","공립","N","","11","304","27.6","11","317","28.8","11","309","28.1","0","0","0","0","0","0","33","930","28.2","66","14.1"
"강원도교육청","강원도교육청","강원도 원주시","S100000468","미래고등학교","04","공립","N","","10","211","21.1","10","214","21.4","12","264","22","0","0","0","0","0","0","32","689","21.5","70","9.8"
"강원도교육청","강원도교육청","강원도 원주시","S100000469","영서고등학교","04","공립","N","","10","202","20.2","11","229","20.8","11","216","19.6","3","16","5.3","0","0","0","35","663","18.9","70","9.5"
"강원도교육청","강원도교육청","강원도 원주시","S100000470","원주삼육고등학교","04","사립","N","","4","106","26.5","4","116","29","4","110","27.5","0","0","0","0","0","0","12","332","27.7","27","12.3"
"강원도교육청","강원도교육청","강원도 원주시","S100000471","원주여자고등학교","04","공립","N","","11","298","27.1","11","310","28.2","11","302","27.5","1","5","5","0","0","0","34","915","26.9","67","13.7"
"강원도교육청","강원도교육청","강원도 원주시","S100000474","원주의료고등학교","04","공립","N","","6","108","18","6","117","19.5","6","111","18.5","0","0","0","0","0","0","18","336","18.7","49","6.9"
"강원도교육청","강원도교육청","강원도 인제군","S100000475","원통고등학교","04","공립","N","","3","66","22","3","73","24.3","3","64","21.3","1","2","2","0","0","0","10","205","20.5","22","9.3"
"강원도교육청","강원도교육청","강원도 춘천시","S100000476","유봉여자고등학교","04","사립","N","","9","236","26.2","10","238","23.8","10","255","25.5","0","0","0","0","0","0","29","729","25.1","57","12.8"
"강원도교육청","강원도교육청","강원도 원주시","S100000477","육민관고등학교","04","사립","N","","10","270","27","10","288","28.8","10","279","27.9","0","0","0","0","0","0","30","837","27.9","57","14.7"
"강원도교육청","강원도교육청","강원도 인제군","S100000480","인제고등학교","04","공립","N","","2","37","18.5","3","62","20.7","3","49","16.3","0","0","0","0","0","0","8","148","18.5","19","7.8"
"강원도교육청","강원도교육청","강원도 정선군","S100000481","임계고등학교","04","공립","N","","1","3","3","1","5","5","1","7","7","0","0","0","0","0","0","3","15","5","9","1.7"
"강원도교육청","강원도교육청","강원도 태백시","S100000483","장성여자고등학교","04","공립","N","","5","100","20","5","107","21.4","5","120","24","0","0","0","0","0","0","15","327","21.8","31","10.5"
"강원도교육청","강원도교육청","강원도 정선군","S100000486","정선고등학교","04","공립","N","","4","96","24","4","87","21.8","4","86","21.5","0","0","0","0","0","0","12","269","22.4","25","10.8"
"강원도교육청","강원도교육청","강원도 정선군","S100000488","정선정보공업고등학교","04","공립","N","","3","37","12.3","3","48","16","3","52","17.3","1","5","5","0","0","0","10","142","14.2","23","6.2"
"강원도교육청","강원도교육청","강원도 강릉시","S100000492","주문진고등학교","04","공립","N","","3","67","22.3","4","87","21.8","4","94","23.5","0","0","0","0","0","0","11","248","22.5","22","11.3"
"강원도교육청","강원도교육청","강원도 영월군","S100000499","주천고등학교","04","공립","N","","2","29","14.5","2","24","12","2","41","20.5","1","2","2","0","0","0","7","96","13.7","17","5.6"
"강원도교육청","강원도교육청","강원도 원주시","S100000501","진광고등학교","04","사립","N","","10","269","26.9","10","286","28.6","10","281","28.1","0","0","0","0","0","0","30","836","27.9","58","14.4"
"강원도교육청","강원도교육청","강원도 평창군","S100000503","진부고등학교","04","공립","N","","3","60","20","3","52","17.3","3","53","17.7","1","3","3","0","0","0","10","168","16.8","21","8"
"강원도교육청","강원도교육청","강원도 태백시","S100000505","철암고등학교","04","공립","N","","1","15","15","1","15","15","1","7","7","0","0","0","0","0","0","3","37","12.3","9","4.1"
"강원도교육청","강원도교육청","강원도 철원군","S100000506","철원고등학교","04","공립","N","","3","63","21","4","76","19","4","92","23","1","7","7","0","0","0","12","238","19.8","26","9.2"
"강원도교육청","강원도교육청","강원도 철원군","S100000507","철원여자고등학교","04","공립","N","","4","80","20","4","80","20","4","90","22.5","1","3","3","0","0","0","13","253","19.5","25","10.1"
"강원도교육청","강원도교육청","강원도 춘천시","S100000510","춘천고등학교","04","공립","N","","10","256","25.6","10","263","26.3","10","258","25.8","0","0","0","0","0","0","30","777","25.9","62","12.5"
"강원도교육청","강원도교육청","강원도 춘천시","S100000513","춘천기계공업고등학교","04","공립","N","","13","271","20.8","14","309","22.1","14","307","21.9","0","0","0","0","0","0","41","887","21.6","92","9.6"
"강원도교육청","강원도교육청","강원도 춘천시","S100000514","강원생명과학고등학교","04","공립","N","","5","71","14.2","7","82","11.7","7","96","13.7","2","13","6.5","0","0","0","21","262","12.5","46","5.7"
"강원도교육청","강원도교육청","강원도 춘천시","S100000516","춘천한샘고등학교","04","공립","N","","7","164","23.4","7","160","22.9","8","179","22.4","1","5","5","0","0","0","23","508","22.1","50","10.2"
"강원도교육청","강원도교육청","강원도 춘천시","S100000517","춘천여자고등학교","04","공립","N","","10","266","26.6","11","265","24.1","11","282","25.6","1","6","6","0","0","0","33","819","24.8","68","12"
"강원도교육청","강원도교육청","강원도 태백시","S100000521","태백기계공업고등학교","04","공립","N","","5","58","11.6","5","61","12.2","5","53","10.6","1","8","8","0","0","0","16","180","11.3","43","4.2"
"강원도교육청","강원도교육청","강원도 평창군","S100000522","평창고등학교","04","공립","N","","4","88","22","4","88","22","4","91","22.8","1","2","2","0","0","0","13","269","20.7","27","10"
"강원도교육청","강원도교육청","강원도 삼척시","S100000525","하장고등학교","04","공립","N","","0","0","0","1","1","1","1","5","5","0","0","0","0","0","0","2","6","3","9","0.7"
"강원도교육청","강원도교육청","강원도 정선군","S100000529","함백고등학교","04","공립","N","","2","25","12.5","2","24","12","2","31","15.5","1","1","1","0","0","0","7","81","11.6","15","5.4"
"강원도교육청","강원도교육청","강원도 홍천군","S100000530","홍천고등학교","04","공립","N","","6","150","25","7","155","22.1","7","176","25.1","1","5","5","0","0","0","21","486","23.1","43","11.3"
"강원도교육청","강원도교육청","강원도 홍천군","S100000531","홍천농업고등학교","04","공립","N","","4","82","20.5","4","73","18.3","4","77","19.3","1","5","5","0","0","0","13","237","18.2","36","6.6"
"강원도교육청","강원도교육청","강원도 홍천군","S100000532","홍천여자고등학교","04","공립","N","","6","155","25.8","7","173","24.7","7","182","26","1","7","7","0","0","0","21","517","24.6","45","11.5"
"강원도교육청","강원도교육청","강원도 홍천군","S100000533","강원생활과학고등학교","04","공립","N","","3","66","22","3","66","22","3","56","18.7","0","0","0","0","0","0","9","188","20.9","20","9.4"
"강원도교육청","강원도교육청","강원도 화천군","S100000534","화천고등학교","04","공립","N","","3","67","22.3","3","69","23","3","71","23.7","0","0","0","0","0","0","9","207","23","22","9.4"
"강원도교육청","강원도교육청","강원도 화천군","S100000536","화천정보산업고등학교","04","공립","N","","3","31","10.3","3","38","12.7","3","34","11.3","1","7","7","0","0","0","10","110","11","22","5"
"강원도교육청","강원도교육청","강원도 태백시","S100000539","황지고등학교","04","공립","N","","6","130","21.7","6","124","20.7","6","137","22.8","0","0","0","0","0","0","18","391","21.7","40","9.8"
