"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","중등부1학년 전입학생수","중등부1학년 전출학생수","중등부1학년 전체학생수","중등부2학년 전입학생수","중등부2학년 전출학생수","중등부2학년 전체학생수","중등부3학년 전입학생수","중등부3학년 전출학생수","중등부3학년 전체학생수","전입학생수(계)","전출학생수(계)","전체학생수(계)"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110001844","내토중학교","03","공립","N","","5","5","192","2","3","168","1","1","146","8","9","506"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 서원구","S110001846","원평중학교","03","공립","N","","2","2","262","1","3","226","1","3","209","4","8","697"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110001847","서경중학교","03","공립","N","","6","5","316","8","4","298","2","4","379","16","13","993"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110001873","금천중학교","03","공립","N","","3","8","339","12","4","327","3","7","355","18","19","1021"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110001875","운동중학교","03","공립","N","","30","6","190","17","4","135","2","1","118","49","11","443"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110001876","용성중학교","03","공립","N","","12","10","211","13","5","190","3","1","196","28","16","597"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110001877","송절중학교","03","공립","N","","3","5","190","3","4","192","1","1","139","7","10","521"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 서원구","S110001880","산남중학교","03","공립","N","","12","5","234","5","4","270","2","4","270","19","13","774"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 서원구","S110001881","성화중학교","03","공립","N","","2","9","200","0","10","166","1","1","173","3","20","539"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110001885","각리중학교","03","공립","N","","20","12","374","10","16","423","4","5","362","34","33","1159"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110001918","오송중학교","03","공립","N","","14","7","221","11","8","185","6","7","169","31","22","575"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110001954","서현중학교","03","공립","N","","17","3","224","11","7","222","4","1","213","32","11","659"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110001957","솔밭중학교","03","공립","N","","8","9","303","2","3","306","1","5","318","11","17","927"
"충청북도교육청","충청북도음성교육지원청","충청북도 음성군","S110001997","동성중학교","03","공립","N","","9","12","139","4","3","96","6","1","93","19","16","328"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110002002","양청중학교","03","공립","N","","6","12","307","9","12","209","3","2","188","18","26","704"
"충청북도교육청","충청북도괴산증평교육지원청","충청북도 괴산군","S110002131","괴산오성중학교","03","공립","N","","0","0","46","0","0","46","0","0","35","0","0","127"
"충청북도교육청","충청북도영동교육지원청","충청북도 영동군","S110002161","새너울중학교","03","공립","N","","1","1","52","1","1","55","0","0","44","2","2","151"
"충청북도교육청","충청북도단양교육지원청","충청북도 단양군","S110002170","단양소백산중학교","03","공립","N","","0","6","39","2","2","28","0","4","40","2","12","107"
"충청북도교육청","충청북도진천교육지원청","충청북도 진천군","S110002172","서전중학교","03","공립","N","","20","15","293","20","3","233","8","11","203","48","29","729"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110002212","중앙탑중학교","03","공립","N","","11","11","106","6","6","65","4","6","37","21","23","208"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110002293","충주대소원중학교","03","공립","N","","4","3","32","16","2","13","9","0","4","29","5","49"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110002306","생명중학교","03","공립","Y","본교는 해당항목에 대해서 통계자료가 없으므로 제외함.","","","","","","","","","","","",""
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110002249","주성중학교부설방송통신중학교","25","공립","N","","0","0","50","1","0","48","0","0","50","1","0","148"
"충청남도교육청","교육부","충청남도 공주시","S000003501","공주대학교사범대학부설중학교","03","국립","N","","0","2","60","2","4","60","0","0","59","2","6","179"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000277","경천중학교","03","사립","N","","0","0","18","0","0","9","1","0","21","1","0","48"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000278","공주북중학교","03","사립","N","","4","1","90","1","2","73","1","0","75","6","3","238"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000279","공주여자중학교","03","공립","N","","5","2","175","5","5","198","1","2","170","11","9","543"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000280","공주영명중학교","03","사립","N","","0","3","57","3","0","57","2","1","62","5","4","176"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000281","공주중학교","03","공립","N","","9","5","149","3","2","114","5","3","123","17","10","386"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000282","반포중학교","03","공립","N","","0","1","9","4","2","8","3","0","14","7","3","31"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000283","봉황중학교","03","공립","N","","2","2","108","1","2","111","1","1","95","4","5","314"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000284","사곡중학교","03","공립","N","","0","2","14","0","0","13","1","0","13","1","2","40"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000286","우성중학교","03","공립","N","","3","1","26","1","3","33","0","0","27","4","4","86"
