"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","교과프로그램수","교과수강학생수","특기적성프로그램수","특기적성수강학생수","프로그램수(계)","수강학생수(계)","방과후학교참여학생수","초등돌봄교실 오후돌봄운영교실수","초등돌봄교실 오후돌봄참여학생수","초등돌봄교실 저녁돌봄운영교실수","초등돌봄교실 저녁돌봄참여학생수","초등돌봄교실방과후학교 연계형돌봄운영교실수","초등돌봄교실방과후학교 연계형돌봄참여학생수","초등돌봄참여학생중 특수교육대상학생수","특수학교종일반 학급수","특수학교종일반 참여학생수","방과후학교 수익자부담금액","방과후학교 수익자부담외지원금액","초등돌봄교실 수익자부담금액","초등돌봄교실 수익자부담외지원금액"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001031","서울송화초등학교","02","공립","N","","16","208","22","311","38","519","265","3","75","1","8","0","0","0","0","0","0","0","3275000","635000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001032","서울신강초등학교","02","공립","N","","0","0","0","0","0","0","0","2","46","1","3","0","0","0","0","0","0","0","3805000","18355000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001033","서울신곡초등학교","02","공립","N","","6","22","1","5","7","27","23","3","58","0","0","0","0","0","0","0","0","2800000","0","100926320"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001034","서울신남초등학교","02","공립","N","","3","49","14","289","17","338","338","2","40","0","0","2","51","1","0","0","0","8550000","9960000","112220520"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001035","서울신목초등학교","02","공립","N","","0","0","4","36","4","36","36","2","52","0","0","1","14","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001036","서울신서초등학교","02","공립","N","","0","0","0","0","0","0","0","4","117","1","3","1","34","0","0","0","0","536000","9715000","139769000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001037","서울신원초등학교","02","공립","N","","0","0","0","0","0","0","0","3","53","0","0","0","0","0","0","0","0","0","4485000","42203870"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001038","서울신월초등학교","02","공립","N","","20","162","16","256","36","418","273","3","69","0","0","1","18","2","0","0","0","0","2005000","132328620"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001039","서울신정초등학교","02","공립","N","","7","71","61","648","68","719","410","6","130","1","5","1","29","1","0","0","0","0","9135000","146430000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001040","서울양강초등학교","02","공립","N","","3","38","5","52","8","90","61","3","64","0","0","1","20","1","0","0","0","0","2490000","1000000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001041","서울양동초등학교","02","공립","N","","1","37","16","324","17","361","231","3","54","1","1","0","0","1","0","0","5391000","1387250","4520000","1290000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001042","서울양명초등학교","02","공립","N","","10","275","24","327","34","602","213","2","50","0","0","1","51","0","0","0","0","1100000","3467000","44590520"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001043","서울양목초등학교","02","공립","N","","4","29","7","51","11","80","78","2","46","0","0","1","19","0","0","0","0","4459980","0","79903290"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001044","서울양원초등학교","02","공립","Y","방과후학교 9월실시예정으로 제외","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001045","서울양천초등학교","02","공립","N","","6","83","20","199","26","282","155","2","50","0","0","0","0","0","0","0","0","0","1925000","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001046","서울양화초등학교","02","공립","N","","14","88","17","180","31","268","203","3","66","0","0","0","0","0","0","0","0","0","4275000","48275000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001048","서울염동초등학교","02","공립","N","","0","0","0","0","0","0","0","2","55","0","0","0","0","0","0","0","0","10000000","210000","22000000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001049","서울염창초등학교","02","공립","N","","0","0","7","66","7","66","66","3","73","1","1","0","0","0","0","0","0","1746400","6965000","24000000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001050","서울영도초등학교","02","공립","N","","0","0","15","129","15","129","129","4","83","1","2","0","0","0","0","0","0","10550000","5410000","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001051","서울우장초등학교","02","공립","N","","0","0","0","0","0","0","0","2","37","0","0","0","0","0","0","0","0","0","2400000","1430000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001052","서울월정초등학교","02","공립","N","","3","184","23","624","26","808","435","5","105","1","10","0","0","0","0","0","0","10547280","8370000","69680000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001053","서울월촌초등학교","02","공립","N","","0","0","0","0","0","0","0","2","50","0","0","1","20","0","0","0","0","10000000","12000000","45989000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001054","서울은정초등학교","02","공립","N","","5","157","17","365","22","522","214","3","50","0","0","0","0","2","0","0","0","5000000","1430000","129576000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001055","서울정곡초등학교","02","공립","N","","0","0","15","139","15","139","100","2","25","1","2","0","0","0","0","0","1742400","780720","5549400","94744100"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001056","서울정목초등학교","02","공립","N","","8","100","0","0","8","100","100","4","65","1","1","0","0","0","0","0","3115000","51796000","0","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001057","서울지향초등학교","02","공립","N","","8","86","38","529","46","615","615","3","70","0","0","0","0","0","0","0","0","9550000","3895000","19900000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001058","서울치현초등학교","02","공립","N","","5","122","28","327","33","449","271","3","72","0","0","0","0","1","0","0","108274790","10956340","4240000","1230000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001059","서울탑산초등학교","02","공립","N","","7","65","42","388","49","453","236","3","56","0","0","1","22","0","0","0","0","0","3785000","860000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001060","서울화곡초등학교","02","공립","N","","2","30","1","6","3","36","32","3","70","1","5","2","29","0","0","0","0","10550000","0","137200000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001061","유석초등학교","02","사립","N","","12","414","41","942","53","1356","334","0","0","0","0","0","0","0","0","0","172019450","0","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001197","동광초등학교","02","사립","N","","120","902","178","1603","298","2505","408","0","0","0","0","0","0","0","0","0","493359980","800000","0","0"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001198","서울가산초등학교","02","공립","N","","0","0","22","269","22","269","134","3","35","0","0","1","24","0","0","0","0","8550000","1152000","80403240"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001199","서울개명초등학교","02","공립","N","","6","83","11","178","17","261","163","3","49","1","2","0","0","0","0","0","6207500","4837000","8840000","117704600"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001200","서울개봉초등학교","02","공립","N","","0","0","0","0","0","0","0","4","82","0","0","0","0","0","0","0","23828000","20390000","0","219335360"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001201","서울개웅초등학교","02","공립","N","","0","0","0","0","0","0","0","3","48","0","0","0","0","2","0","0","0","0","117491350","3200000"
